9900285971,24-Hour Kiosk (Austin B-cycle),60,2014-10-26T00:00:00.000,15:12:00,2575,Riverside @ S. Lamar,2575,Riverside @ S. Lamar,98,10,2014,2575,Riverside @ S. Lamar,active,"{'latitude': '30.26446', 'longitude': '-97.75665'}",Presented by Austin Parks Foundation,16736,parkland,15,solar,45,5,5,2021-01-04T00:00:00.000,2859,5,parkland at ROW/easement,,30.26446,-97.75665,2575,Riverside @ S. Lamar,active,"{'latitude': '30.26446', 'longitude': '-97.75665'}",Presented by Austin Parks Foundation,16736,parkland,15,solar,45,5,5,2021-01-04T00:00:00.000,2859,5,parkland at ROW/easement,,30.26446,-97.75665,0.0
9900285972,Semester Membership (Austin B-cycle),979,2014-10-26T00:00:00.000,15:12:00,2570,South Congress & Academy,2497,Capitol Station / Congress & 11th,9,10,2014,2570,South Congress & Academy,active,"{'latitude': '30.25226', 'longitude': '-97.74854'}",1199 S. Congress Ave.,16752,sidewalk,10,solar,20,7.5,9,2021-01-04T00:00:00.000,2859,9,on bulb-out,,30.25226,-97.74854,2497,Capitol Station / Congress & 11th,active,"{'latitude': '30.2726', 'longitude': '-97.74127'}",1090 Congress Ave.,16735,sidewalk,18,solar,25,7.5,1,2021-01-04T00:00:00.000,2856,1,double sided,,30.2726,-97.74127,1.4669752218910443
9900285973,24-Hour Kiosk (Austin B-cycle),62,2014-10-26T00:00:00.000,15:12:00,2575,Riverside @ S. Lamar,2575,Riverside @ S. Lamar,95,10,2014,2575,Riverside @ S. Lamar,active,"{'latitude': '30.26446', 'longitude': '-97.75665'}",Presented by Austin Parks Foundation,16736,parkland,15,solar,45,5,5,2021-01-04T00:00:00.000,2859,5,parkland at ROW/easement,,30.26446,-97.75665,2575,Riverside @ S. Lamar,active,"{'latitude': '30.26446', 'longitude': '-97.75665'}",Presented by Austin Parks Foundation,16736,parkland,15,solar,45,5,5,2021-01-04T00:00:00.000,2859,5,parkland at ROW/easement,,30.26446,-97.75665,0.0
9900285974,24-Hour Kiosk (Austin B-cycle),344,2014-10-26T00:00:00.000,15:12:00,2549,Long Center @ South 1st & Riverside,2563,Davis at Rainey Street,21,10,2014,2549,Long Center @ South 1st & Riverside,active,"{'latitude': '30.25941', 'longitude': '-97.74971'}",Presented by Austin Energy,16750,sidewalk,13,solar,40,5,9,2021-01-04T00:00:00.000,2859,9,,,30.25941,-97.74971,2563,Rainey/Driskill,active,"{'latitude': '30.260814', 'longitude': '-97.738086'}",698 Davis St,16751,paid_parking,12,non-metered,40,5,9,2022-03-04T08:26:00.000,2856,9,,,30.260814,-97.738086,0.7017742280368189
9900285975,24-Hour Kiosk (Austin B-cycle),393,2014-10-26T00:00:00.000,15:12:00,2549,Long Center @ South 1st & Riverside,2563,Davis at Rainey Street,19,10,2014,2549,Long Center @ South 1st & Riverside,active,"{'latitude': '30.25941', 'longitude': '-97.74971'}",Presented by Austin Energy,16750,sidewalk,13,solar,40,5,9,2021-01-04T00:00:00.000,2859,9,,,30.25941,-97.74971,2563,Rainey/Driskill,active,"{'latitude': '30.260814', 'longitude': '-97.738086'}",698 Davis St,16751,paid_parking,12,non-metered,40,5,9,2022-03-04T08:26:00.000,2856,9,,,30.260814,-97.738086,0.7017742280368189
9900285976,24-Hour Kiosk (Austin B-cycle),100,2014-10-26T00:00:00.000,15:12:00,2501,5th & Bowie,2575,Riverside @ S. Lamar,21,10,2014,2501,5th & Bowie,active,"{'latitude': '30.2696', 'longitude': '-97.75332'}",Presented by Whole Foods Market,16728,paid_parking,15,solar,45,5,9,2021-01-04T00:00:00.000,2856,9,,,30.2696,-97.75332,2575,Riverside @ S. Lamar,active,"{'latitude': '30.26446', 'longitude': '-97.75665'}",Presented by Austin Parks Foundation,16736,parkland,15,solar,45,5,5,2021-01-04T00:00:00.000,2859,5,parkland at ROW/easement,,30.26446,-97.75665,0.40620591593645894
9900285977,24-Hour Kiosk (Austin B-cycle),369,2014-10-26T00:00:00.000,15:12:00,2499,City Hall / Lavaca & 2nd,2542,Plaza Saltillo,19,10,2014,2499,City Hall / Lavaca & 2nd,active,"{'latitude': '30.26476', 'longitude': '-97.74678'}",Presented by Graves Dougherty Hearon & Moody,16732,sidewalk,19,solar,55,5,9,2021-01-04T00:00:00.000,2856,9,check dock #-18?,,30.26476,-97.74678,2542,Plaza Saltillo,active,"{'latitude': '30.26217', 'longitude': '-97.72743'}",1501 E. 5th St.,16746,sidewalk,12,solar,40,5,3,2021-01-04T00:00:00.000,2857,3,on station plaza,,30.26217,-97.72743,1.1707032155268609
9900285978,24-Hour Kiosk (Austin B-cycle),347,2014-10-26T00:00:00.000,15:12:00,2575,Riverside @ S. Lamar,2575,Riverside @ S. Lamar,136,10,2014,2575,Riverside @ S. Lamar,active,"{'latitude': '30.26446', 'longitude': '-97.75665'}",Presented by Austin Parks Foundation,16736,parkland,15,solar,45,5,5,2021-01-04T00:00:00.000,2859,5,parkland at ROW/easement,,30.26446,-97.75665,2575,Riverside @ S. Lamar,active,"{'latitude': '30.26446', 'longitude': '-97.75665'}",Presented by Austin Parks Foundation,16736,parkland,15,solar,45,5,5,2021-01-04T00:00:00.000,2859,5,parkland at ROW/easement,,30.26446,-97.75665,0.0
9900285979,24-Hour Kiosk (Austin B-cycle),406,2014-10-26T00:00:00.000,15:12:00,2502,Barton Springs & Riverside,2570,South Congress & Academy,7,10,2014,2502,Barton Springs & Riverside,closed,"{'latitude': '30.2587', 'longitude': '-97.74872'}",400 Barton Springs Rd.,, ,0, ,,,9,2021-01-04T00:00:00.000,2859,9,moved to Pedernales/2nd. Original city ID: 16729,,30.2587,-97.74872,2570,South Congress & Academy,active,"{'latitude': '30.25226', 'longitude': '-97.74854'}",1199 S. Congress Ave.,16752,sidewalk,10,solar,20,7.5,9,2021-01-04T00:00:00.000,2859,9,on bulb-out,,30.25226,-97.74854,0.44373835845224424
9900285980,24-Hour Kiosk (Austin B-cycle),272,2014-10-26T00:00:00.000,15:12:00,2499,City Hall / Lavaca & 2nd,2542,Plaza Saltillo,18,10,2014,2499,City Hall / Lavaca & 2nd,active,"{'latitude': '30.26476', 'longitude': '-97.74678'}",Presented by Graves Dougherty Hearon & Moody,16732,sidewalk,19,solar,55,5,9,2021-01-04T00:00:00.000,2856,9,check dock #-18?,,30.26476,-97.74678,2542,Plaza Saltillo,active,"{'latitude': '30.26217', 'longitude': '-97.72743'}",1501 E. 5th St.,16746,sidewalk,12,solar,40,5,3,2021-01-04T00:00:00.000,2857,3,on station plaza,,30.26217,-97.72743,1.1707032155268609
9900285981,24-Hour Kiosk (Austin B-cycle),928,2014-10-26T00:00:00.000,15:12:00,2547,Guadalupe & 21st,2495,4th & Congress,24,10,2014,2547,Guadalupe & 21st,active,"{'latitude': '30.28395', 'longitude': '-97.74198'}",2100 Guadalupe St.,16749,paid_parking,13,solar,40,5,9,2021-01-04T00:00:00.000,2860,9,in buffer area parking,,30.28395,-97.74198,2495,4th & Congress,active,"{'latitude': '30.26634', 'longitude': '-97.74378'}",120 W. 4th St.,16726,paid_parking,15,solar,45,5,9,2021-01-04T00:00:00.000,2856,9,,,30.26634,-97.74378,1.2178011916185247
9900285982,24-Hour Kiosk (Austin B-cycle),188,2014-10-26T00:00:00.000,15:12:00,2575,Riverside @ S. Lamar,2575,Riverside @ S. Lamar,135,10,2014,2575,Riverside @ S. Lamar,active,"{'latitude': '30.26446', 'longitude': '-97.75665'}",Presented by Austin Parks Foundation,16736,parkland,15,solar,45,5,5,2021-01-04T00:00:00.000,2859,5,parkland at ROW/easement,,30.26446,-97.75665,2575,Riverside @ S. Lamar,active,"{'latitude': '30.26446', 'longitude': '-97.75665'}",Presented by Austin Parks Foundation,16736,parkland,15,solar,45,5,5,2021-01-04T00:00:00.000,2859,5,parkland at ROW/easement,,30.26446,-97.75665,0.0
9900285983,24-Hour Kiosk (Austin B-cycle),114,2014-10-26T00:00:00.000,15:12:00,2547,Guadalupe & 21st,2495,4th & Congress,24,10,2014,2547,Guadalupe & 21st,active,"{'latitude': '30.28395', 'longitude': '-97.74198'}",2100 Guadalupe St.,16749,paid_parking,13,solar,40,5,9,2021-01-04T00:00:00.000,2860,9,in buffer area parking,,30.28395,-97.74198,2495,4th & Congress,active,"{'latitude': '30.26634', 'longitude': '-97.74378'}",120 W. 4th St.,16726,paid_parking,15,solar,45,5,9,2021-01-04T00:00:00.000,2856,9,,,30.26634,-97.74378,1.2178011916185247
9900285984,24-Hour Kiosk (Austin B-cycle),16,2014-10-26T00:00:00.000,15:12:00,2502,Barton Springs & Riverside,2570,South Congress & Academy,6,10,2014,2502,Barton Springs & Riverside,closed,"{'latitude': '30.2587', 'longitude': '-97.74872'}",400 Barton Springs Rd.,, ,0, ,,,9,2021-01-04T00:00:00.000,2859,9,moved to Pedernales/2nd. Original city ID: 16729,,30.2587,-97.74872,2570,South Congress & Academy,active,"{'latitude': '30.25226', 'longitude': '-97.74854'}",1199 S. Congress Ave.,16752,sidewalk,10,solar,20,7.5,9,2021-01-04T00:00:00.000,2859,9,on bulb-out,,30.25226,-97.74854,0.44373835845224424
9900285985,Annual Membership (Austin B-cycle),555,2014-10-26T00:00:00.000,15:12:00,2499,City Hall / Lavaca & 2nd,2575,Riverside @ S. Lamar,7,10,2014,2499,City Hall / Lavaca & 2nd,active,"{'latitude': '30.26476', 'longitude': '-97.74678'}",Presented by Graves Dougherty Hearon & Moody,16732,sidewalk,19,solar,55,5,9,2021-01-04T00:00:00.000,2856,9,check dock #-18?,,30.26476,-97.74678,2575,Riverside @ S. Lamar,active,"{'latitude': '30.26446', 'longitude': '-97.75665'}",Presented by Austin Parks Foundation,16736,parkland,15,solar,45,5,5,2021-01-04T00:00:00.000,2859,5,parkland at ROW/easement,,30.26446,-97.75665,0.5905294548421625
9900285986,24-Hour Kiosk (Austin B-cycle),947,2014-10-26T00:00:00.000,15:12:00,,Convention Center/ 3rd & Trinity,2566,Pfluger Bridge @ W 2nd Street,10,10,2014,,,,,,,,,,,,,,,,,,,,2566,Pfluger Bridge @ W 2nd Street,active,"{'latitude': '30.26717', 'longitude': '-97.75484'}",Presented by Austin Parks Foundation,16762,sidewalk,19,solar,55,5,9,2021-01-04T00:00:00.000,2858,9,adjacent to parkland,,30.26717,-97.75484,
9900285987,24-Hour Kiosk (Austin B-cycle),446,2014-10-26T00:00:00.000,15:12:00,2712,Toomey Rd @ South Lamar,2712,Toomey Rd @ South Lamar,31,10,2014,2712,Toomey Rd @ South Lamar,closed,"{'latitude': '30.26304', 'longitude': '-97.75824'}",1301 Toomey Road,,,,,,,5,2021-01-04T00:00:00.000,2859,5,,,30.26304,-97.75824,2712,Toomey Rd @ South Lamar,closed,"{'latitude': '30.26304', 'longitude': '-97.75824'}",1301 Toomey Road,,,,,,,5,2021-01-04T00:00:00.000,2859,5,,,30.26304,-97.75824,0.0
9900285988,24-Hour Kiosk (Austin B-cycle),241,2014-10-26T00:00:00.000,15:12:00,2570,South Congress & Academy,2494,2nd & Congress,12,10,2014,2570,South Congress & Academy,active,"{'latitude': '30.25226', 'longitude': '-97.74854'}",1199 S. Congress Ave.,16752,sidewalk,10,solar,20,7.5,9,2021-01-04T00:00:00.000,2859,9,on bulb-out,,30.25226,-97.74854,2494,2nd & Congress,active,"{'latitude': '30.26408', 'longitude': '-97.74355'}",151 E. 2nd St,16733,paid_parking,15,solar,45,5,9,2021-01-04T00:00:00.000,2856,9,,,30.26408,-97.74355,0.8671556875538892
9900285989,24-Hour Kiosk (Austin B-cycle),203,2014-10-26T00:00:00.000,15:12:00,2712,Toomey Rd @ South Lamar,2712,Toomey Rd @ South Lamar,31,10,2014,2712,Toomey Rd @ South Lamar,closed,"{'latitude': '30.26304', 'longitude': '-97.75824'}",1301 Toomey Road,,,,,,,5,2021-01-04T00:00:00.000,2859,5,,,30.26304,-97.75824,2712,Toomey Rd @ South Lamar,closed,"{'latitude': '30.26304', 'longitude': '-97.75824'}",1301 Toomey Road,,,,,,,5,2021-01-04T00:00:00.000,2859,5,,,30.26304,-97.75824,0.0
9900285990,24-Hour Kiosk (Austin B-cycle),208,2014-10-26T00:00:00.000,15:12:00,2504,South Congress & Elizabeth,2549,Long Center @ South 1st & Riverside,19,10,2014,2504,South Congress & Elizabeth,active,"{'latitude': '30.24891', 'longitude': '-97.75019'}",101 Elizabeth St. W,16731,undetermined_parking,13,solar,40,5,9,2021-01-04T00:00:00.000,2859,9,,,30.24891,-97.75019,2549,Long Center @ South 1st & Riverside,active,"{'latitude': '30.25941', 'longitude': '-97.74971'}",Presented by Austin Energy,16750,sidewalk,13,solar,40,5,9,2021-01-04T00:00:00.000,2859,9,,,30.25941,-97.74971,0.7238427804959949
9900285991,24-Hour Kiosk (Austin B-cycle),101,2014-10-26T00:00:00.000,15:12:00,2712,Toomey Rd @ South Lamar,2712,Toomey Rd @ South Lamar,30,10,2014,2712,Toomey Rd @ South Lamar,closed,"{'latitude': '30.26304', 'longitude': '-97.75824'}",1301 Toomey Road,,,,,,,5,2021-01-04T00:00:00.000,2859,5,,,30.26304,-97.75824,2712,Toomey Rd @ South Lamar,closed,"{'latitude': '30.26304', 'longitude': '-97.75824'}",1301 Toomey Road,,,,,,,5,2021-01-04T00:00:00.000,2859,5,,,30.26304,-97.75824,0.0
9900285992,24-Hour Kiosk (Austin B-cycle),97,2014-10-26T00:00:00.000,15:12:00,2552,3rd & West,2552,3rd & West,376,10,2014,2552,3rd & West,active,"{'latitude': '30.2678', 'longitude': '-97.75189'}",652 W. 3rd St,16727,paid_parking,13,solar,40,5,9,2021-01-04T00:00:00.000,2856,9,,,30.2678,-97.75189,2552,3rd & West,active,"{'latitude': '30.2678', 'longitude': '-97.75189'}",652 W. 3rd St,16727,paid_parking,13,solar,40,5,9,2021-01-04T00:00:00.000,2856,9,,,30.2678,-97.75189,0.0
9900285993,24-Hour Kiosk (Austin B-cycle),660,2014-10-26T00:00:00.000,15:12:00,2504,South Congress & Elizabeth,2549,Long Center @ South 1st & Riverside,17,10,2014,2504,South Congress & Elizabeth,active,"{'latitude': '30.24891', 'longitude': '-97.75019'}",101 Elizabeth St. W,16731,undetermined_parking,13,solar,40,5,9,2021-01-04T00:00:00.000,2859,9,,,30.24891,-97.75019,2549,Long Center @ South 1st & Riverside,active,"{'latitude': '30.25941', 'longitude': '-97.74971'}",Presented by Austin Energy,16750,sidewalk,13,solar,40,5,9,2021-01-04T00:00:00.000,2859,9,,,30.25941,-97.74971,0.7238427804959949
9900285994,Annual Membership (Austin B-cycle),963,2014-10-26T00:00:00.000,15:12:00,2712,Toomey Rd @ South Lamar,2499,City Hall / Lavaca & 2nd,10,10,2014,2712,Toomey Rd @ South Lamar,closed,"{'latitude': '30.26304', 'longitude': '-97.75824'}",1301 Toomey Road,,,,,,,5,2021-01-04T00:00:00.000,2859,5,,,30.26304,-97.75824,2499,City Hall / Lavaca & 2nd,active,"{'latitude': '30.26476', 'longitude': '-97.74678'}",Presented by Graves Dougherty Hearon & Moody,16732,sidewalk,19,solar,55,5,9,2021-01-04T00:00:00.000,2856,9,check dock #-18?,,30.26476,-97.74678,0.6954124522661669
9900285995,Annual Membership (Austin B-cycle),559,2014-10-26T00:00:00.000,15:12:00,2712,Toomey Rd @ South Lamar,2499,City Hall / Lavaca & 2nd,11,10,2014,2712,Toomey Rd @ South Lamar,closed,"{'latitude': '30.26304', 'longitude': '-97.75824'}",1301 Toomey Road,,,,,,,5,2021-01-04T00:00:00.000,2859,5,,,30.26304,-97.75824,2499,City Hall / Lavaca & 2nd,active,"{'latitude': '30.26476', 'longitude': '-97.74678'}",Presented by Graves Dougherty Hearon & Moody,16732,sidewalk,19,solar,55,5,9,2021-01-04T00:00:00.000,2856,9,check dock #-18?,,30.26476,-97.74678,0.6954124522661669
9900285996,24-Hour Kiosk (Austin B-cycle),801,2014-10-26T00:00:00.000,15:12:00,2564,5th & San Marcos,2503,South Congress & James,33,10,2014,2564,5th & San Marcos,closed,"{'latitude': '30.26416', 'longitude': '-97.73289'}",991 East 5th,,,,,,,3,2021-01-04T00:00:00.000,2857,3,,,30.26416,-97.73289,2503,South Congress & James,active,"{'latitude': '30.25103', 'longitude': '-97.74926'}",Presented by The Austin Chronicle,16730,sidewalk,9,solar,26,7.5,9,2021-01-04T00:00:00.000,2859,9,on bulb-out,,30.25103,-97.74926,1.3327598853969083
9900285997,24-Hour Kiosk (Austin B-cycle),509,2014-10-26T00:00:00.000,15:12:00,2564,5th & San Marcos,2503,South Congress & James,32,10,2014,2564,5th & San Marcos,closed,"{'latitude': '30.26416', 'longitude': '-97.73289'}",991 East 5th,,,,,,,3,2021-01-04T00:00:00.000,2857,3,,,30.26416,-97.73289,2503,South Congress & James,active,"{'latitude': '30.25103', 'longitude': '-97.74926'}",Presented by The Austin Chronicle,16730,sidewalk,9,solar,26,7.5,9,2021-01-04T00:00:00.000,2859,9,on bulb-out,,30.25103,-97.74926,1.3327598853969083
9900285998,24-Hour Kiosk (Austin B-cycle),206,2014-10-26T00:00:00.000,15:12:00,2502,Barton Springs & Riverside,2502,Barton Springs & Riverside,0,10,2014,2502,Barton Springs & Riverside,closed,"{'latitude': '30.2587', 'longitude': '-97.74872'}",400 Barton Springs Rd.,, ,0, ,,,9,2021-01-04T00:00:00.000,2859,9,moved to Pedernales/2nd. Original city ID: 16729,,30.2587,-97.74872,2502,Barton Springs & Riverside,closed,"{'latitude': '30.2587', 'longitude': '-97.74872'}",400 Barton Springs Rd.,, ,0, ,,,9,2021-01-04T00:00:00.000,2859,9,moved to Pedernales/2nd. Original city ID: 16729,,30.2587,-97.74872,0.0
9900285999,24-Hour Kiosk (Austin B-cycle),344,2014-10-26T00:00:00.000,15:12:00,2563,Davis at Rainey Street,2571,Red River & 8th Street,33,10,2014,2563,Rainey/Driskill,active,"{'latitude': '30.260814', 'longitude': '-97.738086'}",698 Davis St,16751,paid_parking,12,non-metered,40,5,9,2022-03-04T08:26:00.000,2856,9,,,30.260814,-97.738086,2571,Red River & 8th Street,active,"{'latitude': '30.26854', 'longitude': '-97.73646'}",761 Red River St.,16760,sidewalk,13,solar,40,5,9,2021-01-04T00:00:00.000,2856,9,on pad built in ROW/easement,,30.26854,-97.73646,0.5410003693220954
9900286000,24-Hour Kiosk (Austin B-cycle),393,2014-10-26T00:00:00.000,15:12:00,2563,Davis at Rainey Street,2571,Red River & 8th Street,32,10,2014,2563,Rainey/Driskill,active,"{'latitude': '30.260814', 'longitude': '-97.738086'}",698 Davis St,16751,paid_parking,12,non-metered,40,5,9,2022-03-04T08:26:00.000,2856,9,,,30.260814,-97.738086,2571,Red River & 8th Street,active,"{'latitude': '30.26854', 'longitude': '-97.73646'}",761 Red River St.,16760,sidewalk,13,solar,40,5,9,2021-01-04T00:00:00.000,2856,9,on pad built in ROW/easement,,30.26854,-97.73646,0.5410003693220954
9900286001,24-Hour Kiosk (Austin B-cycle),572,2014-10-26T00:00:00.000,15:12:00,2563,Davis at Rainey Street,2563,Davis at Rainey Street,0,10,2014,2563,Rainey/Driskill,active,"{'latitude': '30.260814', 'longitude': '-97.738086'}",698 Davis St,16751,paid_parking,12,non-metered,40,5,9,2022-03-04T08:26:00.000,2856,9,,,30.260814,-97.738086,2563,Rainey/Driskill,active,"{'latitude': '30.260814', 'longitude': '-97.738086'}",698 Davis St,16751,paid_parking,12,non-metered,40,5,9,2022-03-04T08:26:00.000,2856,9,,,30.260814,-97.738086,0.0
9900286002,24-Hour Kiosk (Austin B-cycle),306,2014-10-26T00:00:00.000,15:12:00,2707,Rainey St @ Cummings,2707,Rainey St @ Cummings,66,10,2014,2707,Rainey St @ Cummings,active,"{'latitude': '30.255906', 'longitude': '-97.739949'}",1 Rainey St,16597,parkland,17,solar,50,5,9,2022-03-04T10:38:00.000,2856,9,parkland at ROW/easement,,30.255906,-97.739949,2707,Rainey St @ Cummings,active,"{'latitude': '30.255906', 'longitude': '-97.739949'}",1 Rainey St,16597,parkland,17,solar,50,5,9,2022-03-04T10:38:00.000,2856,9,parkland at ROW/easement,,30.255906,-97.739949,0.0
9900286003,24-Hour Kiosk (Austin B-cycle),100,2014-10-26T00:00:00.000,15:12:00,2575,Riverside @ S. Lamar,2498,Convention Center / 4th St. @ MetroRail,14,10,2014,2575,Riverside @ S. Lamar,active,"{'latitude': '30.26446', 'longitude': '-97.75665'}",Presented by Austin Parks Foundation,16736,parkland,15,solar,45,5,5,2021-01-04T00:00:00.000,2859,5,parkland at ROW/easement,,30.26446,-97.75665,2498,4th/Sabine,active,"{'latitude': '30.264327', 'longitude': '-97.736446'}",702 E 4th St,16734,sidewalk,17,non-metered,50,5,9,2022-03-04T08:12:00.000,2856,9,moved from 4th and Neches,,30.264327,-97.736446,1.2081173867116746
9900286004,24-Hour Kiosk (Austin B-cycle),207,2014-10-26T00:00:00.000,15:12:00,2707,Rainey St @ Cummings,2707,Rainey St @ Cummings,64,10,2014,2707,Rainey St @ Cummings,active,"{'latitude': '30.255906', 'longitude': '-97.739949'}",1 Rainey St,16597,parkland,17,solar,50,5,9,2022-03-04T10:38:00.000,2856,9,parkland at ROW/easement,,30.255906,-97.739949,2707,Rainey St @ Cummings,active,"{'latitude': '30.255906', 'longitude': '-97.739949'}",1 Rainey St,16597,parkland,17,solar,50,5,9,2022-03-04T10:38:00.000,2856,9,parkland at ROW/easement,,30.255906,-97.739949,0.0
9900286005,24-Hour Kiosk (Austin B-cycle),206,2014-10-26T00:00:00.000,15:12:00,2502,Barton Springs & Riverside,,Convention Center/ 3rd & Trinity,15,10,2014,2502,Barton Springs & Riverside,closed,"{'latitude': '30.2587', 'longitude': '-97.74872'}",400 Barton Springs Rd.,, ,0, ,,,9,2021-01-04T00:00:00.000,2859,9,moved to Pedernales/2nd. Original city ID: 16729,,30.2587,-97.74872,,,,,,,,,,,,,,,,,,,,
9900286006,Annual Membership (Austin B-cycle),161,2014-10-26T00:00:00.000,15:12:00,2495,4th & Congress,2552,3rd & West,4,10,2014,2495,4th & Congress,active,"{'latitude': '30.26634', 'longitude': '-97.74378'}",120 W. 4th St.,16726,paid_parking,15,solar,45,5,9,2021-01-04T00:00:00.000,2856,9,,,30.26634,-97.74378,2552,3rd & West,active,"{'latitude': '30.2678', 'longitude': '-97.75189'}",652 W. 3rd St,16727,paid_parking,13,solar,40,5,9,2021-01-04T00:00:00.000,2856,9,,,30.2678,-97.75189,0.49523709665488286
9900286007,24-Hour Kiosk (Austin B-cycle),349,2014-10-26T00:00:00.000,15:12:00,2569,East 11th St. & San Marcos,2570,South Congress & Academy,17,10,2014,2569,East 11th St. & San Marcos,active,"{'latitude': '30.26968', 'longitude': '-97.73074'}",1001 E. 11th St.,16756,undetermined_parking,11,solar,35,5,1,2021-01-04T00:00:00.000,2857,1,,,30.26968,-97.73074,2570,South Congress & Academy,active,"{'latitude': '30.25226', 'longitude': '-97.74854'}",1199 S. Congress Ave.,16752,sidewalk,10,solar,20,7.5,9,2021-01-04T00:00:00.000,2859,9,on bulb-out,,30.25226,-97.74854,1.6039836690329157
9900286008,24-Hour Kiosk (Austin B-cycle),30,2014-10-26T00:00:00.000,16:12:00,2504,South Congress & Elizabeth,2497,Capitol Station / Congress & 11th,20,10,2014,2504,South Congress & Elizabeth,active,"{'latitude': '30.24891', 'longitude': '-97.75019'}",101 Elizabeth St. W,16731,undetermined_parking,13,solar,40,5,9,2021-01-04T00:00:00.000,2859,9,,,30.24891,-97.75019,2497,Capitol Station / Congress & 11th,active,"{'latitude': '30.2726', 'longitude': '-97.74127'}",1090 Congress Ave.,16735,sidewalk,18,solar,25,7.5,1,2021-01-04T00:00:00.000,2856,1,double sided,,30.2726,-97.74127,1.7168035260050334
9900286009,24-Hour Kiosk (Austin B-cycle),16,2014-10-26T00:00:00.000,16:12:00,2570,South Congress & Academy,2563,Davis at Rainey Street,24,10,2014,2570,South Congress & Academy,active,"{'latitude': '30.25226', 'longitude': '-97.74854'}",1199 S. Congress Ave.,16752,sidewalk,10,solar,20,7.5,9,2021-01-04T00:00:00.000,2859,9,on bulb-out,,30.25226,-97.74854,2563,Rainey/Driskill,active,"{'latitude': '30.260814', 'longitude': '-97.738086'}",698 Davis St,16751,paid_parking,12,non-metered,40,5,9,2022-03-04T08:26:00.000,2856,9,,,30.260814,-97.738086,0.8590615492195903
9900286010,24-Hour Kiosk (Austin B-cycle),248,2014-10-26T00:00:00.000,16:12:00,2570,South Congress & Academy,2563,Davis at Rainey Street,24,10,2014,2570,South Congress & Academy,active,"{'latitude': '30.25226', 'longitude': '-97.74854'}",1199 S. Congress Ave.,16752,sidewalk,10,solar,20,7.5,9,2021-01-04T00:00:00.000,2859,9,on bulb-out,,30.25226,-97.74854,2563,Rainey/Driskill,active,"{'latitude': '30.260814', 'longitude': '-97.738086'}",698 Davis St,16751,paid_parking,12,non-metered,40,5,9,2022-03-04T08:26:00.000,2856,9,,,30.260814,-97.738086,0.8590615492195903
9900286011,24-Hour Kiosk (Austin B-cycle),208,2014-10-26T00:00:00.000,16:12:00,2549,Long Center @ South 1st & Riverside,2552,3rd & West,20,10,2014,2549,Long Center @ South 1st & Riverside,active,"{'latitude': '30.25941', 'longitude': '-97.74971'}",Presented by Austin Energy,16750,sidewalk,13,solar,40,5,9,2021-01-04T00:00:00.000,2859,9,,,30.25941,-97.74971,2552,3rd & West,active,"{'latitude': '30.2678', 'longitude': '-97.75189'}",652 W. 3rd St,16727,paid_parking,13,solar,40,5,9,2021-01-04T00:00:00.000,2856,9,,,30.2678,-97.75189,0.5924489034643988
9900286012,24-Hour Kiosk (Austin B-cycle),114,2014-10-26T00:00:00.000,16:12:00,2495,4th & Congress,2503,South Congress & James,12,10,2014,2495,4th & Congress,active,"{'latitude': '30.26634', 'longitude': '-97.74378'}",120 W. 4th St.,16726,paid_parking,15,solar,45,5,9,2021-01-04T00:00:00.000,2856,9,,,30.26634,-97.74378,2503,South Congress & James,active,"{'latitude': '30.25103', 'longitude': '-97.74926'}",Presented by The Austin Chronicle,16730,sidewalk,9,solar,26,7.5,9,2021-01-04T00:00:00.000,2859,9,on bulb-out,,30.25103,-97.74926,1.1043403173328699
9900286013,24-Hour Kiosk (Austin B-cycle),660,2014-10-26T00:00:00.000,16:12:00,2549,Long Center @ South 1st & Riverside,2552,3rd & West,19,10,2014,2549,Long Center @ South 1st & Riverside,active,"{'latitude': '30.25941', 'longitude': '-97.74971'}",Presented by Austin Energy,16750,sidewalk,13,solar,40,5,9,2021-01-04T00:00:00.000,2859,9,,,30.25941,-97.74971,2552,3rd & West,active,"{'latitude': '30.2678', 'longitude': '-97.75189'}",652 W. 3rd St,16727,paid_parking,13,solar,40,5,9,2021-01-04T00:00:00.000,2856,9,,,30.2678,-97.75189,0.5924489034643988
9900286014,24-Hour Kiosk (Austin B-cycle),928,2014-10-26T00:00:00.000,16:12:00,2495,4th & Congress,2503,South Congress & James,11,10,2014,2495,4th & Congress,active,"{'latitude': '30.26634', 'longitude': '-97.74378'}",120 W. 4th St.,16726,paid_parking,15,solar,45,5,9,2021-01-04T00:00:00.000,2856,9,,,30.26634,-97.74378,2503,South Congress & James,active,"{'latitude': '30.25103', 'longitude': '-97.74926'}",Presented by The Austin Chronicle,16730,sidewalk,9,solar,26,7.5,9,2021-01-04T00:00:00.000,2859,9,on bulb-out,,30.25103,-97.74926,1.1043403173328699
